participant,vidlink:1,chooserandom:1,main_survey_free_response:1,main_survey_scale:1,main_survey_scale:2,main_survey_scale:3,main_survey_scale:4,main_survey_scale:5,main_survey_scale:6,main_survey_scale:7,main_survey_scale:8,main_survey_scale:9,main_survey_scale:10,main_survey_scale:11,main_survey_scale:12,endcode,TIME_start,TIME_end,TIME_total
s.74fb4849-0f22-4c61-b229-016a499a3c09.txt,334668792,1,the entire group,4,4,4,4,4,4,4,4,4,4,4,4,wRp8K9df,2019-07-29-19-15,2019-07-29-19-16,1
s.9a467ce3-7059-4969-8670-e8f4d2b7d756.txt,334668844,1,"This people are uptight, stingy, closed minded and closed mouthed.",4,4,6,7,1,1,7,4,4,4,4,4,GYWAhuCy,2019-07-29-20-28,2019-07-29-20-32,4
s.c8e3efb7-45a0-4285-af5e-1f2f6d2a47a4.txt,334668968,1,That the people are incompent,3,4,5,4,4,1,4,4,4,5,4,1,gWeUFVSy,2019-07-29-20-30,2019-07-29-20-31,1
s.d65478b9-24b6-4e8b-a23e-6e496a99714f.txt,334668792,3,look at this,6,7,6,7,6,6,7,6,6,7,5,7,uhHU54ky,2019-07-29-20-08,2019-07-29-20-10,2
s.31db1488-3f8b-4aa2-ad73-873a60324c95.txt,334668913,3,no?,3,3,6,6,2,3,5,4,3,4,3,4,k5DVm24f,2019-07-29-19-08,2019-07-29-19-10,2
s.0ee902b3-79d3-4ecc-baca-71b533344d78.txt,334668728,2,"","","","","","","","","","","","","","",2019-07-29-19-35,"",""
s.9e9078f3-7abf-4419-a476-b429f3bc94bd.txt,334668817,2,they can go both ways,5,5,7,6,3,2,4,1,1,1,2,1,Snfk3Vqw,2019-07-29-19-09,2019-07-29-19-11,2
s.09b94f71-3c1b-468e-8881-28ea1a3eadac.txt,334669066,3,"","","","","","","","","","","","","","",2019-07-29-20-34,"",""
s.be9fea7c-61ed-4656-9c47-c28bbc62d181.txt,334668989,1,"the group is strong, together, runs like a family and unbreakable",4,4,2,4,3,5,6,4,7,6,5,5,kXE6YF9H,2019-07-29-20-30,2019-07-29-20-34,4
s.98e06533-63c2-4706-966a-e0e92bef0dfb.txt,334668844,3,breaking apart something,"","","","","","","","","","","","","",2019-07-29-19-55,"",""
s.752d18a1-cd0d-4df1-a384-d93dc2edd807.txt,334669043,1,The group is very accepting.,4,4,1,1,7,6,1,1,7,4,4,4,pGNWHH89,2019-07-29-19-43,2019-07-29-19-45,2
s.3660403d-950f-4f44-97de-5034d35bb8d1.txt,334669066,3,"","","","","","","","","","","","","","",2019-07-29-19-12,"",""
s.1184ef2e-dd92-40cf-bc26-42b6b913ae78.txt,334668968,1,"This is a really odd gesture. The most fitting interpretation of it that I can come up with is that the speaker is discussing a group of children, all of whom are around waist-height tall. ",5,5,3,3,4,4,4,3,3,5,4,4,frctLO3P,2019-07-29-19-46,2019-07-29-19-47,1
s.4bc612c7-f423-4eba-8dd3-b992ccdd475f.txt,334668989,3,they are stong together,5,6,3,6,4,5,5,3,4,4,6,4,O2M6PG4b,2019-07-29-19-09,2019-07-29-19-10,1
s.c20d145f-d938-4bee-b300-09a4ee81a251.txt,334668883,3,They are criticizing the group about actions they have taken. ,2,2,6,6,2,3,6,6,2,2,3,3,rwDaZrDD,2019-07-29-19-17,2019-07-29-19-19,2
s.88199bd5-e320-41d9-98bf-909ef2b4e2b2.txt,334668817,1,They were dancing the night away.,5,5,2,2,5,5,3,2,5,4,4,3,dyZzJtyd,2019-07-29-19-28,2019-07-29-19-30,2
s.67e471e3-7494-4081-ae58-8d0fc9aeccd3.txt,334669043,3,dsnfsank aeuhb asj s kjn;dah w kkkk jjjj 2snh;h jej; kwk;e ,"","","","","","","","","","","","","",2019-07-29-20-00,"",""
s.e0d88c3f-679b-44fa-80a0-cb71e919354d.txt,334668766,1,He is saying that the group moved from one area to another.,5,5,4,2,4,4,4,2,5,4,5,4,kgpwVBGy,2019-07-29-20-10,2019-07-29-20-11,1
s.28903e90-e6e4-4c19-bb92-c5c1ed510b75.txt,334668913,2,They are talking about how close each person is in the group.,1,7,1,1,1,6,1,7,7,7,7,7,SksvmAw9,2019-07-29-19-38,2019-07-29-19-40,2
s.68a5fa97-c2a0-41d4-8584-27e75c8a27dc.txt,334668938,1,come together,6,6,6,6,6,6,6,6,6,6,6,6,Enn4ZBhZ,2019-07-29-19-09,2019-07-29-19-10,1
s.6c23ec92-2097-4401-94c0-fb7bc5c206e5.txt,334668817,1,"","","","","","","","","","","","","","",2019-07-29-19-36,"",""
s.efecca99-10ca-47bd-8504-0a8854e3feb3.txt,334668968,2,"they are having a conflict or disagreement of some sort that is making different sides ""clash""",4,4,6,6,2,1,3,2,4,2,2,3,PxcHDYZT,2019-07-29-19-40,2019-07-29-19-41,1
s.79ee3634-c304-44f0-b6b7-e3c1629447d8.txt,334668989,2,he is saying the group is close,4,4,2,2,2,3,4,2,6,6,5,6,QU3Zm3NK,2019-07-29-20-05,2019-07-29-20-06,1
s.cfd86cd8-d24b-4b52-9702-6ad07a771d79.txt,334668968,1,maybe that the group is a circle,6,6,1,1,6,4,6,4,6,5,6,6,hNWDmaBe,2019-07-29-20-55,2019-07-29-20-56,1
s.b1a33cff-16b1-4145-81fc-260861b6629d.txt,334668913,3,Get together,3,4,1,2,2,2,4,5,6,6,6,5,RuJ774UX,2019-07-29-19-21,2019-07-29-19-23,2
s.0ae8962d-a771-47ea-aa4c-7f33e7e0c2d3.txt,334668989,1,He is saying the group is a close knit of people,5,5,2,3,4,4,5,4,6,7,5,6,KA6S3TrK,2019-07-29-20-43,2019-07-29-20-45,2
s.aebd2227-2724-43e8-b936-bd005ce63c00.txt,334669066,1,That the group is coming together nicely but has some work to do.,6,5,4,2,5,6,3,3,7,7,5,5,emQ2vrHG,2019-07-29-20-08,2019-07-29-20-09,1
s.5f0a56af-9e6b-44b1-98e3-c65b12966c56.txt,334669066,3,"","","","","","","","","","","","","","",2019-07-29-20-26,"",""
s.a4fc0d43-e91f-4937-8395-a2faaf0e337e.txt,334668792,1,It appears that the speaker is talking about the group moving from one location to another.,5,5,4,5,4,4,5,4,6,7,5,5,5YStxOYY,2019-07-29-19-41,2019-07-29-19-42,1
s.12dd615c-5424-4341-942f-0405320aed15.txt,334668844,1,Speaker is asking to grab or collect the opportunity.  Unity is strength.,6,7,2,2,6,5,2,3,7,7,7,2,626xRuCt,2019-07-29-20-15,2019-07-29-20-20,5
s.d5ccc250-9da0-4adb-97ca-c6a077aefd91.txt,334668913,1,The group is having trouble working together in some way.,"","","","","","","","","","","","","",2019-07-29-19-30,"",""
s.3a9d38aa-a08f-4e24-a3f7-31d86f4e9067.txt,334668792,1,I think he is saying all of them referring to the whole group,5,5,3,3,4,3,6,7,7,7,5,7,yKvr5ZB5,2019-07-29-19-10,2019-07-29-19-12,2
s.61fcd39f-82e0-4bfb-b9e0-b0d52607901e.txt,334668817,1,that there are different perspectives in the group,6,6,5,6,4,4,4,3,3,2,4,4,yCf8gBPf,2019-07-29-20-16,2019-07-29-20-18,2
s.70171549-b8f4-4fa8-91c0-811accfa68cf.txt,334668883,1,which one you are all going to do,4,4,5,4,5,4,5,5,5,4,5,4,PdJ5zhjk,2019-07-29-19-48,2019-07-29-19-50,2
s.53bc8e05-35c5-47ce-bc56-fb0513ebae34.txt,334668728,2,Go over there,"","","","","","","","","","","","","",2019-07-29-19-15,"",""
s.4f5c5e98-f0ef-4bbe-989c-0287b036c4f5.txt,334668968,2,this group is to share more information.,7,3,7,4,4,3,4,5,4,5,4,6,aahU9xnW,2019-07-29-19-10,2019-07-29-19-11,1
s.f01bd82e-51e4-41e4-91db-744eba367f95.txt,334668766,1,There are people on the left and people on the right. ,6,6,2,2,6,6,2,2,6,6,5,6,JgA63Ljk,2019-07-29-20-39,2019-07-29-20-40,1
s.d983b2fa-72de-4c1f-b77f-c551fe268aae.txt,334668792,3,The way it works is this....,4,4,4,4,5,5,5,5,4,4,5,5,X6dkkkMG,2019-07-29-20-56,2019-07-29-20-57,1
s.83b653aa-2f10-49ef-8e44-3a84e5200c9c.txt,334668968,3,Come together.,4,4,4,4,4,4,4,4,4,4,4,4,33egRbYp,2019-07-29-19-58,2019-07-29-19-59,1
s.c03ebe31-541c-431c-8c81-6ea0efa08d61.txt,334668766,1,It was made up of at least two very different kinds of people,6,6,5,6,4,3,3,2,3,4,4,3,yJyZEfgL,2019-07-29-20-46,2019-07-29-20-48,2
s.c14da065-ca54-4dfb-a5d5-48d4aa4f5d69.txt,334668938,3,They are close,4,5,3,3,3,3,5,3,3,5,3,5,jkyuOp6u,2019-07-29-20-41,2019-07-29-20-43,2
s.67d770e8-8ad7-4ea9-9fb9-457eae8ee49e.txt,334668817,2,some give some take is what i think theyre saying about the group.,4,4,4,4,4,4,4,4,4,4,4,4,jzLxJbuy,2019-07-29-19-09,2019-07-29-19-10,1
s.6f456dcc-dc6c-4b24-9c62-49f895e6d330.txt,334668883,2,He's indicating that the group together is indecisive about something.,6,6,7,6,4,4,4,1,1,1,4,4,z4Y2hkmp,2019-07-29-19-58,2019-07-29-20-00,2
s.89796858-a5a1-4c2c-b1bb-25db590b177a.txt,334668883,2,They go back and forth ,2,2,5,5,4,2,2,2,3,2,1,4,Sw8AHf7e,2019-07-29-19-47,2019-07-29-19-49,2
s.09ba36a4-2977-4999-9a25-89ea1df2b55f.txt,334668792,3,"","","","","","","","","","","","","","",2019-07-29-19-40,"",""
s.efcdefc8-ef33-4a27-b86e-33d4275b1716.txt,334668913,2,They are instructed not to do something,4,6,4,6,6,5,4,6,4,6,4,5,s9DauNkP,2019-07-29-20-53,2019-07-29-20-55,2
s.08734208-dea7-44c6-85db-97252569b374.txt,334668989,1,There are many.,7,7,2,2,5,5,3,4,4,4,3,4,cPTqz5Av,2019-07-29-19-50,2019-07-29-19-51,1
s.6ec5129e-495f-4fde-af71-9704c66ce9c5.txt,334668792,1,The speaker is suggesting the entire spectrum of people. ,"","","","","","","","","","","","","",2019-07-29-19-12,"",""
s.84124742-6a01-4cd8-b6fd-ae9513537677.txt,334668844,1,Closing the hand,5,4,5,6,2,4,2,7,1,5,1,4,DvT24evj,2019-07-29-19-10,2019-07-29-19-13,3
s.c7f9c045-425d-409c-be17-bc51fbd71b0f.txt,334669066,1,I think they are saying that the group is inclusive and everyone gets along,6,6,1,1,1,3,7,1,7,7,7,7,8sgBZSXJ,2019-07-29-20-56,2019-07-29-20-58,2
s.57f24ddf-5457-43b1-9ada-baa1c8c5ec9f.txt,334669066,2,to come together,2,3,3,4,4,3,3,2,2,3,2,4,URxAsSAm,2019-07-29-19-21,2019-07-29-19-23,2
s.8ea6e361-d611-4a7a-a73c-da385185298c.txt,334668913,2,they came together maybe describing two cars or cars of some sort to a group,4,4,2,2,4,5,5,3,4,2,6,2,Bw3HOG39,2019-07-29-19-20,2019-07-29-19-22,2
s.9ea824f8-6de3-40c6-a5fd-2b5aee7feedc.txt,334669043,2,looks like he is making a gesture to come closer to him.,4,3,5,5,4,4,5,5,4,3,5,3,XJSHcSga,2019-07-29-19-36,2019-07-29-19-40,4
s.d726c4e9-7c86-46d8-a8dd-e1a212920661.txt,334668938,3,"","","","","","","","","","","","","","",2019-07-29-18-49,"",""
s.c26a0410-f228-4292-b90b-6b50f423eafe.txt,334669043,2,tightly knit,5,5,7,6,4,4,7,5,5,6,6,7,P9tqSq9k,2019-07-29-19-21,2019-07-29-19-23,2
s.bbc312fb-7111-4a85-a802-529c0785c744.txt,334669066,1,Discussing academic work.,6,3,1,5,4,1,7,7,6,6,6,5,FdqYuMgx,2019-07-29-20-53,2019-07-29-20-54,1
s.58e9024d-7e80-4e80-a3d7-193be0f03665.txt,334669066,1,So this is how great it is to be within the group,6,6,1,1,6,2,5,1,5,5,7,4,wkhSLPz6,2019-07-29-19-33,2019-07-29-19-34,1
s.a4008a5b-0c1e-4b17-b677-c60d9ded28db.txt,334669066,2,I think that the person speaking to trying to get the group to cooperate.,2,4,6,6,2,2,6,6,2,1,2,2,vBHKE7RA,2019-07-29-19-31,2019-07-29-19-35,4
s.961d8391-0508-4673-9629-5bd64a9d9e46.txt,334668968,2,I think that they are saying that the group of people should break off into smaller groups.,7,7,7,7,2,3,5,1,6,2,1,2,HxrY23T5,2019-07-29-20-20,2019-07-29-20-24,4
s.3fb7fd9a-184f-4b2b-97a5-831250f23251.txt,334668792,3,They are saying that there is a wide variety of a certain type in the group.,6,5,3,4,6,4,3,3,4,6,3,5,sTsC8jMd,2019-07-29-19-45,2019-07-29-19-48,3
s.03890ecd-c3f3-480d-ba01-38c95c2e26aa.txt,334668766,1,"This group is different than that group, or this group has two parts",6,6,6,6,4,4,1,1,2,2,2,2,5dXZk8Ux,2019-07-29-20-24,2019-07-29-20-25,1
s.2c1dbe03-e93b-44b7-8b93-0cd137965ff3.txt,334668968,2,no,6,6,6,6,6,6,6,6,6,6,6,6,zvYVX9hS,2019-07-29-19-18,2019-07-29-19-19,1
s.655e1581-648f-4f1e-a003-9613b59d2a43.txt,334668989,1,The speaker telling the group that we needs to be strong by folding his hands tight.,2,3,5,6,4,3,3,4,3,5,4,6,6pXWOQVK,2019-07-29-20-26,2019-07-29-20-29,3
s.01f9dacd-a2f5-4ee2-8534-6e7d68360097.txt,334668728,1,"","","","","","","","","","","","","","",2019-07-29-19-09,"",""
s.c3b9fcba-7895-43c3-b268-9105ff7d72fa.txt,334668883,3,I think they are saying that there is a give and take between people.,5,6,6,6,5,5,5,5,6,7,3,5,cQav7qmE,2019-07-29-20-31,2019-07-29-20-32,1
s.afaa6746-d1a9-4ce0-9de4-378d3015d72b.txt,334668766,2,that they moved from one place to another,4,4,3,4,4,4,4,4,5,5,3,5,Sd9R6cPu,2019-07-29-20-16,2019-07-29-20-17,1
s.730c2186-09e8-4145-9abe-5b8290a40cd5.txt,334668883,3,"The speaker is trying to say that is either the left of the right, Its vice versa",6,6,5,6,6,5,5,5,5,6,5,5,Kks7FQSD,2019-07-29-20-30,2019-07-29-20-32,2
s.013e9c4d-07d0-4933-9a3a-66733cdb486f.txt,334668766,2,This applies to all members of the group,6,7,5,2,6,6,6,6,6,2,3,2,kkKJTZpg,2019-07-29-20-10,2019-07-29-20-11,1
s.258563f0-e747-4cf7-82a8-10e6f3a1ec50.txt,334669043,2,I identify with this group and care about them a lot,4,4,5,3,4,4,4,3,5,6,5,5,CcxSnD9E,2019-07-29-19-30,2019-07-29-19-32,2
s.895975c0-5877-43cb-b5a7-73d98145d8cf.txt,334668728,2,these people are going over there and sit down,2,2,4,4,4,4,2,3,2,4,4,2,jRZgYGbd,2019-07-29-20-49,2019-07-29-20-52,3
s.bc849446-c885-4979-a558-1ab0a03484d0.txt,334669043,2,bring us closer,4,4,3,2,6,4,2,2,6,6,4,4,dKcHWGqg,2019-07-29-19-23,2019-07-29-19-25,2
s.30c40234-d511-487f-9707-1c9635b8b058.txt,334668989,3,They are my family.,4,5,3,3,6,5,6,5,4,3,5,5,VhPHeUr8,2019-07-29-19-54,2019-07-29-19-55,1
s.a7ae5886-cca8-45ec-80c0-604ae1aac43e.txt,334668913,2,They live in a situation where they are right up against each other or their houses are right up against each other,2,2,6,6,2,2,6,2,6,6,4,4,AWWPqmMk,2019-07-29-20-07,2019-07-29-20-11,4
s.cd9eed25-0284-4211-9b5a-e4bd9fe8c853.txt,334669043,1,We need to come together to get the work done.,6,7,5,4,4,5,2,3,3,1,4,3,CFPJ8QYN,2019-07-29-19-10,2019-07-29-19-11,1
s.d8f9a688-7707-4d3f-9127-959a6868a978.txt,334669066,3,"","","","","","","","","","","","","","",2019-07-29-19-09,"",""
s.7a3f9c55-9dba-47de-9851-a0f7ea2ab85c.txt,334669043,3,"""We need to work together""",6,6,5,3,7,7,4,2,7,7,5,5,M4Y8VjwE,2019-07-29-19-10,2019-07-29-19-11,1
s.be40c2a5-87b1-42da-a39d-d748349f25c0.txt,334668883,2,It is your choice whether you want to do this or that.,3,4,5,5,6,5,2,4,5,7,3,6,cuv37Jkv,2019-07-29-19-28,2019-07-29-19-30,2
s.5574abf3-d6a2-46b7-aed5-8e6399f581d2.txt,334668766,1,move over,6,6,4,3,6,5,3,4,6,6,6,5,d59SLqHE,2019-07-29-19-08,2019-07-29-19-08,0
s.fa70f498-3408-46f1-a6f3-ce3626d51396.txt,334668766,1,"","","","","","","","","","","","","","",2019-07-29-19-22,"",""
s.a582725b-5756-4e15-9fe7-e0f468fc6324.txt,334668792,3,everyone is included,5,5,4,3,5,5,3,5,5,6,6,5,ShbDE9AQ,2019-07-29-19-14,2019-07-29-19-15,1
s.35129df6-0739-44e8-b99d-3e23566e479c.txt,334668968,2,"","","","","","","","","","","","","","",2019-07-29-19-10,"",""
s.676917bb-0ae4-48f5-8649-33517f47371c.txt,334668792,3,"The are comparing two different aspects of the group, judging by their gestures.",5,4,5,4,4,4,4,4,5,6,5,5,qyNHfEjy,2019-07-29-19-35,2019-07-29-19-38,3
s.d4c0cb97-c8dc-443c-a656-e6e26f2072cc.txt,334668817,1,The group needs to provide give and go. That is the group need to work with each other to negotiate to reach a unified stance.,5,4,5,1,6,6,2,1,6,6,4,4,nTFqdzep,2019-07-29-19-42,2019-07-29-19-45,3
s.a7d9ceda-9125-4b01-b0d3-5bcf4762ad12.txt,334668844,1,To pass something over.,6,6,4,4,5,5,5,5,4,1,4,4,xANHRmZD,2019-07-29-19-09,2019-07-29-19-12,3
s.0245f751-80c7-413d-be89-4b61fa331a1a.txt,334668989,1,"He looks like he is talking about togetherness, or unity within the group.",5,5,2,1,2,5,1,1,7,6,6,6,b3tAn9Fa,2019-07-29-20-17,2019-07-29-20-19,2
s.dd1df6d6-2b17-4da4-b58d-d63c170e1ba4.txt,334668844,1,"That they are bound somehow or incarcerated possibly, locked up.",4,4,6,5,3,4,5,6,4,4,4,4,XmQkhdev,2019-07-29-20-42,2019-07-29-20-43,1
s.28767aed-6404-4e3d-9162-27cdd9f33aa2.txt,334668913,1,"","","","","","","","","","","","","","",2019-07-29-20-06,"",""
s.306cd227-6082-4f7c-90d9-7d82d508491e.txt,334668792,3,The group is divided,5,4,6,6,3,3,3,4,3,2,4,4,Fm5BqXY4,2019-07-29-19-39,2019-07-29-19-40,1
s.75b9682e-8248-4beb-8f56-a05880440f10.txt,334669066,2,He is talking about holding something ,3,4,2,3,4,5,4,3,5,5,4,3,4QWAG9FR,2019-07-29-20-40,2019-07-29-20-41,1
s.487dd013-4cbe-4846-ac6b-5c70a3ba997b.txt,334668968,3,The group was disagreeing.,5,5,6,6,3,2,2,5,5,5,2,2,UP7UJ4YT,2019-07-29-19-46,2019-07-29-19-48,2
s.afd1d5ea-88b1-4af8-8c70-53b4d3ec40ca.txt,334669066,1,we where all togother at that time,5,5,5,4,4,4,5,5,4,5,5,4,QAKMYQ2Y,2019-07-29-19-41,2019-07-29-19-47,6
s.79a7fcbe-4ee7-424c-b358-8d5db8457a65.txt,334668989,2,They seem to be displeased and angry,4,4,7,6,4,3,3,4,4,4,6,4,UzqRDPGD,2019-07-29-20-03,2019-07-29-20-07,4
s.2deef351-b5eb-498f-b03e-be84ceef3d0c.txt,334668792,3,separate groups,5,4,4,4,5,5,5,6,5,6,6,6,QaUukA4b,2019-07-29-19-55,2019-07-29-19-57,2
s.b6fa86af-ca74-49ef-8b23-691d7ace3064.txt,334668883,2,They are saying that it is a flexible group of people,6,7,2,1,7,7,4,6,7,4,3,4,btrGwOYV,2019-07-29-20-19,2019-07-29-20-23,4
s.ab6d2051-423b-47b9-a101-fe8556d44673.txt,334668817,2,They are saying that the group had to help each other in order to accomplish something.,5,5,5,3,5,3,5,5,5,5,5,5,7TBZC6t2,2019-07-29-19-47,2019-07-29-19-48,1
s.c00f5b27-3f52-48a2-b346-6f0fff2a22ea.txt,334669066,3,ok guys its time for us to all come together and help each other,2,3,6,5,6,4,3,3,5,7,3,5,k3v334nX,2019-07-29-19-31,2019-07-29-19-32,1
s.8c1b5d95-4df6-405e-b64c-0b0d5aa7095f.txt,334668883,1,"They are saying the group expects others to constantly give, give, give.",4,5,6,5,3,3,4,4,4,5,5,3,nFy4cDb8,2019-07-29-19-47,2019-07-29-19-51,4
s.01962c0c-cd5a-49ba-8fcd-bb9373780221.txt,334668989,2,unity?,3,3,5,1,5,3,3,2,4,3,6,4,jQ74GaL2,2019-07-29-19-25,2019-07-29-19-26,1
s.b938378e-0f04-4021-84b6-06581e155cb8.txt,334669066,3,That they are a very close knit group and usually are in agreement about things.,7,6,1,1,4,3,2,1,6,6,7,6,GvAtsUQY,2019-07-29-19-46,2019-07-29-19-49,3
s.8f059cdb-7233-4c56-86dd-7aab368e5396.txt,334668817,3,"They are constantly clashing with one another. The hand motions indicate polar movements, similar to pushing two magnets together",4,4,6,6,3,2,2,2,2,2,5,2,9OGU6rg5,2019-07-29-19-12,2019-07-29-19-13,1
s.a9cacdd0-0bc3-40bb-a858-dcb58e8710ba.txt,334668728,3,"","","","","","","","","","","","","","",2019-07-29-19-10,"",""
